interaction_id,customer_id,interaction_date,interaction_type,branch_code,channel
INT653329,C01005733,2028-03-16,USSD_Session,B003,ATM
INT745760,C01005733,2028-01-07,USSD_Session,B003,App
INT787119,C01005733,2024-02-05,Customer_Care_Call,B003,Agent
INT675932,C01005733,2027-04-26,App_Login,B003,Agent
INT725016,C01005733,2026-09-17,Customer_Care_Call,B003,Agent
INT907152,C01005733,2024-01-30,App_Login,B003,Branch
INT570476,C01005733,2025-07-14,SMS_Received,B003,App
INT830448,C01005734,2025-02-08,Branch_Visit,B004,ATM
INT949619,C01005734,2023-05-03,SMS_Received,B004,Agent
INT678604,C01005734,2022-12-02,Branch_Visit,B004,App
INT755441,C01005734,2022-10-23,Customer_Care_Call,B004,App
INT676232,C01005734,2022-11-19,App_Login,B004,Agent
INT642029,C01005734,2023-02-19,USSD_Session,B004,Web
INT833350,C01005734,2023-11-27,SMS_Received,B004,Branch
INT524381,C01005734,2025-06-28,Customer_Care_Call,B004,App
INT821230,C01005734,2023-05-27,Customer_Care_Call,B004,ATM
INT892109,C01005734,2022-12-25,Customer_Care_Call,B004,Branch
INT980478,C01005734,2025-04-28,Branch_Visit,B004,Branch
INT772279,C01005734,2024-06-26,USSD_Session,B004,Agent
INT814228,C01005734,2024-05-07,Customer_Care_Call,B004,App
INT775747,C01005734,2025-07-06,App_Login,B004,App
INT804830,C01005734,2023-10-27,Customer_Care_Call,B004,App
INT540644,C01005734,2026-04-01,App_Login,B004,Branch
INT545063,C01005734,2022-06-10,App_Login,B004,Branch
INT725779,C01005735,2027-01-04,Branch_Visit,B002,App
INT714610,C01005735,2024-04-24,Branch_Visit,B002,ATM
INT820714,C01005735,2026-06-25,SMS_Received,B002,Web
INT677032,C01005735,2023-05-17,App_Login,B002,ATM
INT808167,C01005735,2026-08-17,USSD_Session,B002,Agent
INT854282,C01005735,2026-01-30,Branch_Visit,B002,USSD
INT871623,C01005735,2026-07-15,Branch_Visit,B002,ATM
INT823870,C01005735,2023-08-19,SMS_Received,B002,App
INT630296,C01005735,2026-04-26,SMS_Received,B002,App
INT700588,C01005735,2026-03-28,Branch_Visit,B002,USSD
INT690458,C01005736,2025-02-08,Branch_Visit,B003,App
INT735185,C01005736,2025-09-16,SMS_Received,B003,ATM
INT616360,C01005736,2027-10-18,USSD_Session,B003,Web
INT508742,C01005736,2028-06-18,USSD_Session,B003,App
INT797441,C01005736,2028-12-04,USSD_Session,B003,Branch
INT661631,C01005736,2028-09-21,USSD_Session,B003,Web
INT896105,C01005736,2026-10-27,Customer_Care_Call,B003,Branch
INT554551,C01005736,2027-09-25,Branch_Visit,B003,Agent
INT908323,C01005736,2028-05-02,USSD_Session,B003,Agent
INT895726,C01005736,2027-09-12,Branch_Visit,B003,USSD
INT959562,C01005736,2026-04-30,Customer_Care_Call,B003,Agent
INT841298,C01005736,2027-10-12,USSD_Session,B003,Web
INT925715,C01005736,2028-03-20,Branch_Visit,B003,ATM
INT921314,C01005736,2027-02-08,Branch_Visit,B003,Agent
INT748812,C01005736,2026-06-23,SMS_Received,B003,App
INT807092,C01005737,2027-04-30,App_Login,B003,Agent
INT955406,C01005737,2025-09-19,USSD_Session,B003,Web
INT551030,C01005737,2026-08-31,Branch_Visit,B003,ATM
INT883013,C01005737,2027-03-14,SMS_Received,B003,ATM
INT537247,C01005737,2025-07-23,USSD_Session,B003,ATM
INT898295,C01005737,2027-04-16,App_Login,B003,Web
INT796861,C01005737,2026-08-08,Branch_Visit,B003,Web
INT500690,C01005737,2026-02-13,Branch_Visit,B003,ATM
INT635729,C01005737,2027-03-19,Branch_Visit,B003,USSD
INT604061,C01005737,2023-06-29,App_Login,B003,Agent
INT767583,C01005737,2023-07-13,Customer_Care_Call,B003,App
INT604276,C01005737,2027-06-09,USSD_Session,B003,Agent
INT942144,C01005737,2025-09-08,SMS_Received,B003,Web
INT580144,C01005737,2025-04-17,App_Login,B003,USSD
INT692531,C01005738,2025-02-26,USSD_Session,B005,USSD
INT939418,C01005738,2025-11-09,USSD_Session,B005,App
INT651791,C01005738,2024-01-24,Branch_Visit,B005,Web
INT611936,C01005738,2023-12-22,USSD_Session,B005,Agent
INT534370,C01005738,2024-01-06,Branch_Visit,B005,Web
INT626504,C01005738,2026-06-17,App_Login,B005,Web
INT920552,C01005738,2022-06-03,Branch_Visit,B005,ATM
INT646479,C01005738,2025-12-30,App_Login,B005,Agent
INT588218,C01005738,2025-01-20,Branch_Visit,B005,Web
INT894247,C01005738,2025-06-18,Customer_Care_Call,B005,App
INT690502,C01005738,2026-01-04,Branch_Visit,B005,Branch
INT532548,C01005738,2026-01-19,Customer_Care_Call,B005,App
INT900380,C01005739,2025-03-08,SMS_Received,B004,Web
INT731513,C01005739,2026-04-10,SMS_Received,B004,Web
INT970838,C01005739,2025-07-28,App_Login,B004,Agent
INT997311,C01005739,2025-08-16,USSD_Session,B004,USSD
INT844405,C01005739,2026-11-15,Branch_Visit,B004,Agent
INT852377,C01005739,2025-08-04,SMS_Received,B004,Branch
INT655773,C01005739,2026-11-26,Branch_Visit,B004,App
INT730044,C01005739,2026-11-14,App_Login,B004,USSD
INT784106,C01005739,2027-02-03,USSD_Session,B004,USSD
INT804768,C01005739,2027-01-06,Customer_Care_Call,B004,App
INT991549,C01005739,2024-04-05,Customer_Care_Call,B004,Agent
INT866884,C01005739,2025-06-03,Customer_Care_Call,B004,Branch
INT653654,C01005739,2025-01-26,USSD_Session,B004,Branch
INT857084,C01005739,2024-08-25,App_Login,B004,Branch
INT838942,C01005739,2025-10-27,Customer_Care_Call,B004,App
INT512387,C01005739,2026-11-06,Customer_Care_Call,B004,USSD
INT650017,C01005739,2023-12-25,USSD_Session,B004,App
INT939655,C01005740,2024-06-04,USSD_Session,B015,Web
INT967982,C01005740,2025-06-14,Branch_Visit,B015,USSD
INT775361,C01005740,2024-12-23,Customer_Care_Call,B015,ATM
INT685893,C01005740,2026-11-29,App_Login,B015,USSD
INT817482,C01005740,2026-09-29,Customer_Care_Call,B015,App
INT790276,C01005740,2024-12-20,Customer_Care_Call,B015,ATM
INT965222,C01005740,2025-08-13,USSD_Session,B015,Agent
INT608527,C01005740,2026-05-12,Branch_Visit,B015,ATM
INT824801,C01005740,2026-05-15,Branch_Visit,B015,Branch
INT555427,C01005740,2027-11-26,Customer_Care_Call,B015,Web
INT577265,C01005740,2024-05-03,USSD_Session,B015,App
INT557166,C01005740,2026-01-20,Branch_Visit,B015,App
INT742786,C01005740,2024-10-29,Branch_Visit,B015,App
INT643496,C01005740,2027-03-29,Customer_Care_Call,B015,USSD
INT813746,C01005741,2023-12-29,App_Login,B015,Branch
INT655735,C01005741,2024-06-06,Branch_Visit,B015,USSD
INT846520,C01005741,2026-05-12,Branch_Visit,B015,Agent
INT850912,C01005741,2026-09-08,Branch_Visit,B015,Branch
INT742568,C01005741,2026-07-08,App_Login,B015,App
INT846345,C01005741,2023-12-11,Customer_Care_Call,B015,Web
INT757616,C01005741,2024-04-18,Customer_Care_Call,B015,App
INT979393,C01005741,2024-12-11,SMS_Received,B015,ATM
INT756304,C01005741,2027-05-04,App_Login,B015,Agent
INT517520,C01005741,2023-05-06,Branch_Visit,B015,ATM
INT762113,C01005741,2026-02-05,Customer_Care_Call,B015,USSD
INT862600,C01005741,2026-12-16,SMS_Received,B015,USSD
INT802624,C01005741,2025-06-10,Branch_Visit,B015,ATM
INT989308,C01005741,2024-08-26,SMS_Received,B015,Web
INT797225,C01005741,2024-05-04,USSD_Session,B015,App
INT538322,C01005741,2024-06-11,SMS_Received,B015,Branch
INT817694,C01005741,2023-10-16,USSD_Session,B015,Agent
INT640267,C01005742,2025-10-24,App_Login,B015,USSD
INT504190,C01005742,2023-04-12,Branch_Visit,B015,App
INT767898,C01005742,2024-03-09,SMS_Received,B015,Branch
INT984994,C01005742,2023-02-28,SMS_Received,B015,Branch
INT962949,C01005742,2023-11-23,SMS_Received,B015,App
INT636226,C01005742,2024-06-11,Branch_Visit,B015,USSD
INT613597,C01005742,2025-06-30,Customer_Care_Call,B015,Agent
INT566541,C01005742,2022-10-20,App_Login,B015,Agent
INT864276,C01005742,2022-04-28,Customer_Care_Call,B015,USSD
INT697483,C01005742,2026-06-17,App_Login,B015,App
INT927217,C01005742,2026-01-31,App_Login,B015,Web
INT576333,C01005742,2023-04-16,Customer_Care_Call,B015,App
INT538413,C01005742,2023-11-03,Branch_Visit,B015,USSD
INT511170,C01005743,2029-01-28,SMS_Received,B015,App
INT996973,C01005743,2025-12-20,Branch_Visit,B015,USSD
INT580030,C01005743,2025-11-27,SMS_Received,B015,ATM
INT644139,C01005743,2027-06-04,Customer_Care_Call,B015,App
INT913446,C01005743,2027-05-05,SMS_Received,B015,Web
INT761136,C01005743,2026-02-16,SMS_Received,B015,ATM
INT571565,C01005743,2025-12-12,App_Login,B015,App
INT828693,C01005743,2027-03-05,SMS_Received,B015,ATM
INT612687,C01005743,2029-01-03,App_Login,B015,App
INT511537,C01005744,2025-06-06,Branch_Visit,B002,Branch
INT634417,C01005744,2025-07-01,App_Login,B002,USSD
INT715571,C01005744,2023-03-16,Customer_Care_Call,B002,Web
INT866036,C01005744,2025-06-06,Branch_Visit,B002,Branch
INT698488,C01005744,2026-07-01,Customer_Care_Call,B002,Agent
INT926663,C01005744,2025-08-29,USSD_Session,B002,USSD
INT921297,C01005744,2026-07-24,USSD_Session,B002,Agent
INT760610,C01005744,2025-01-21,Customer_Care_Call,B002,Web
INT785871,C01005744,2024-10-09,Customer_Care_Call,B002,App
INT973388,C01005744,2025-02-22,USSD_Session,B002,App
INT795685,C01005744,2026-06-30,SMS_Received,B002,App
INT611606,C01005744,2025-10-26,Branch_Visit,B002,Web
INT992629,C01005744,2024-02-29,USSD_Session,B002,App
INT719741,C01005744,2026-08-09,App_Login,B002,ATM
INT643740,C01005744,2024-02-12,Branch_Visit,B002,Web
INT532246,C01005744,2026-05-13,Branch_Visit,B002,USSD
INT658380,C01005744,2025-12-25,App_Login,B002,Web
INT861633,C01005745,2026-06-23,App_Login,B020,ATM
INT768298,C01005745,2025-01-11,App_Login,B020,Agent
INT687436,C01005745,2027-02-19,Customer_Care_Call,B020,App
INT666578,C01005745,2028-01-06,Customer_Care_Call,B020,Web
INT857057,C01005745,2026-03-02,Branch_Visit,B020,USSD
INT944750,C01005745,2026-01-17,Branch_Visit,B020,App
INT640182,C01005745,2025-12-02,App_Login,B020,App
INT588661,C01005745,2025-10-23,USSD_Session,B020,Web
INT581884,C01005745,2027-03-10,SMS_Received,B020,ATM
INT838513,C01005745,2028-07-25,Branch_Visit,B020,Web
INT619147,C01005745,2026-01-25,USSD_Session,B020,Agent
INT668730,C01005745,2027-06-02,USSD_Session,B020,Branch
INT647776,C01005745,2028-01-05,App_Login,B020,Web
INT877271,C01005745,2025-09-02,App_Login,B020,Branch
INT964440,C01005745,2027-03-21,USSD_Session,B020,Branch
INT616872,C01005745,2028-02-15,SMS_Received,B020,ATM
INT773621,C01005745,2025-09-15,SMS_Received,B020,ATM
INT812506,C01005746,2027-12-22,SMS_Received,B005,ATM
INT746523,C01005746,2026-02-02,SMS_Received,B005,Agent
INT816864,C01005746,2027-02-23,App_Login,B005,Agent
INT791854,C01005746,2024-10-26,Customer_Care_Call,B005,ATM
INT945268,C01005746,2026-09-16,App_Login,B005,ATM
INT510415,C01005746,2026-06-15,Branch_Visit,B005,Web
INT811266,C01005746,2027-01-25,SMS_Received,B005,Web
INT574329,C01005746,2027-02-23,Customer_Care_Call,B005,App
INT579330,C01005746,2025-04-30,App_Login,B005,Branch
INT931838,C01005746,2025-10-08,Customer_Care_Call,B005,Branch
INT928961,C01005746,2026-11-15,App_Login,B005,Web
INT751884,C01005746,2027-12-13,Customer_Care_Call,B005,USSD
INT852299,C01005746,2024-03-24,SMS_Received,B005,Branch
INT655022,C01005746,2027-10-27,SMS_Received,B005,Web
INT745440,C01005746,2026-10-09,USSD_Session,B005,USSD
INT712528,C01005747,2026-06-06,USSD_Session,B005,USSD
INT744899,C01005747,2025-04-27,SMS_Received,B005,Branch
INT692557,C01005747,2027-11-30,SMS_Received,B005,ATM
INT959125,C01005747,2024-07-24,USSD_Session,B005,Agent
INT791799,C01005747,2025-09-03,App_Login,B005,Branch
INT867791,C01005747,2026-06-05,Branch_Visit,B005,ATM
INT803179,C01005747,2024-04-11,SMS_Received,B005,USSD
INT724653,C01005747,2028-03-06,SMS_Received,B005,Web
INT514527,C01005747,2026-03-14,Branch_Visit,B005,Web
INT666076,C01005747,2026-05-07,Customer_Care_Call,B005,Branch
INT932349,C01005747,2026-01-17,Customer_Care_Call,B005,Agent
INT700438,C01005747,2028-02-09,App_Login,B005,Web
INT730082,C01005748,2025-01-13,Customer_Care_Call,B010,Branch
INT809146,C01005748,2026-07-08,USSD_Session,B010,Agent
INT878449,C01005748,2026-01-27,USSD_Session,B010,USSD
INT572353,C01005748,2026-10-24,Customer_Care_Call,B010,Branch
INT552345,C01005748,2026-03-22,SMS_Received,B010,Branch
INT546216,C01005748,2026-05-06,USSD_Session,B010,Web
INT874126,C01005748,2025-01-03,USSD_Session,B010,ATM
INT830890,C01005748,2027-01-11,USSD_Session,B010,ATM
INT798879,C01005748,2025-02-02,USSD_Session,B010,Branch
INT528958,C01005748,2027-03-20,Customer_Care_Call,B010,Web
INT792912,C01005748,2026-04-07,Branch_Visit,B010,Web
INT736788,C01005748,2026-06-08,Branch_Visit,B010,Agent
INT870602,C01005748,2028-08-26,Customer_Care_Call,B010,Agent
INT933171,C01005748,2026-10-24,Branch_Visit,B010,App
INT575083,C01005748,2024-11-29,App_Login,B010,ATM
INT637010,C01005748,2028-05-21,Branch_Visit,B010,Agent
INT795875,C01005748,2026-09-03,App_Login,B010,ATM
INT531888,C01005748,2027-12-10,SMS_Received,B010,App
INT602296,C01005749,2024-08-24,Branch_Visit,B004,ATM
INT822146,C01005749,2024-10-14,Branch_Visit,B004,App
INT993375,C01005749,2028-01-09,App_Login,B004,USSD
INT621508,C01005749,2027-12-10,USSD_Session,B004,App
INT560638,C01005749,2025-06-29,App_Login,B004,Web
INT561811,C01005749,2027-12-24,SMS_Received,B004,ATM
INT898046,C01005749,2025-12-19,Branch_Visit,B004,Branch
INT557051,C01005749,2027-04-07,SMS_Received,B004,App
INT947030,C01005749,2026-02-06,App_Login,B004,App
INT593800,C01005749,2026-09-30,SMS_Received,B004,ATM
INT732258,C01005749,2027-03-10,SMS_Received,B004,Branch
INT931182,C01005749,2025-03-08,USSD_Session,B004,Agent
INT811673,C01005749,2027-07-08,App_Login,B004,App
INT540978,C01005749,2027-04-27,Branch_Visit,B004,Web
INT597435,C01005749,2024-12-05,Customer_Care_Call,B004,App
INT787903,C01005749,2026-07-15,USSD_Session,B004,App
INT979739,C01005749,2026-05-29,USSD_Session,B004,Branch
INT548130,C01005749,2027-02-16,SMS_Received,B004,Agent
INT642431,C01005749,2025-09-16,App_Login,B004,Web
INT645167,C01005749,2026-08-15,SMS_Received,B004,ATM
INT632593,C01005750,2025-07-21,SMS_Received,B015,USSD
INT860557,C01005750,2023-08-13,Customer_Care_Call,B015,Agent
INT967115,C01005750,2022-04-24,USSD_Session,B015,USSD
INT957586,C01005750,2025-04-08,Customer_Care_Call,B015,ATM
INT590918,C01005750,2024-06-25,USSD_Session,B015,USSD
INT625722,C01005750,2024-12-14,Branch_Visit,B015,App
INT658727,C01005750,2023-06-18,Branch_Visit,B015,Agent
INT869707,C01005750,2025-05-13,SMS_Received,B015,ATM
INT983994,C01005750,2022-08-26,Branch_Visit,B015,Web
INT865660,C01005750,2023-06-25,USSD_Session,B015,ATM
INT832916,C01005750,2024-12-05,USSD_Session,B015,Branch
INT837840,C01005750,2023-03-15,USSD_Session,B015,Branch
INT525601,C01005750,2023-05-26,USSD_Session,B015,Agent
INT672073,C01005750,2022-08-04,App_Login,B015,Web
INT539537,C01005750,2024-12-03,App_Login,B015,ATM
INT806071,C01005750,2025-06-02,Customer_Care_Call,B015,App
INT955634,C01005750,2022-04-06,Customer_Care_Call,B015,Agent
INT777076,C01005750,2022-06-05,SMS_Received,B015,USSD
INT971493,C01005751,2026-02-26,Branch_Visit,B002,Agent
INT506317,C01005751,2024-06-18,USSD_Session,B002,USSD
INT702191,C01005751,2025-08-26,USSD_Session,B002,Agent
INT519636,C01005751,2022-11-24,SMS_Received,B002,USSD
INT665646,C01005751,2024-02-03,SMS_Received,B002,ATM
INT789132,C01005751,2023-10-13,USSD_Session,B002,ATM
INT685203,C01005751,2024-12-25,USSD_Session,B002,ATM
INT530610,C01005751,2022-07-10,Customer_Care_Call,B002,Web
INT642465,C01005751,2023-11-21,Customer_Care_Call,B002,App
INT601690,C01005751,2025-06-12,App_Login,B002,Agent
INT615242,C01005751,2024-08-18,USSD_Session,B002,App
INT559932,C01005751,2024-03-20,USSD_Session,B002,Web
INT901159,C01005751,2025-03-19,Customer_Care_Call,B002,ATM
INT910501,C01005751,2026-04-01,Branch_Visit,B002,Web
INT724063,C01005752,2029-01-09,Customer_Care_Call,B004,ATM
INT682223,C01005752,2029-08-01,Branch_Visit,B004,Web
INT793235,C01005752,2025-09-30,SMS_Received,B004,Web
INT789298,C01005752,2027-04-24,App_Login,B004,ATM
INT786082,C01005752,2028-07-24,App_Login,B004,ATM
INT670058,C01005752,2027-04-30,USSD_Session,B004,Web
INT540796,C01005752,2029-10-02,SMS_Received,B004,Branch
INT903314,C01005752,2028-03-27,Customer_Care_Call,B004,Branch
INT593203,C01005752,2029-10-08,SMS_Received,B004,Agent
INT736555,C01005752,2029-09-15,USSD_Session,B004,ATM
INT592043,C01005752,2027-11-03,Customer_Care_Call,B004,USSD
INT737167,C01005752,2027-12-15,App_Login,B004,Web
INT781095,C01005752,2029-09-29,SMS_Received,B004,App
INT981370,C01005753,2026-03-21,Customer_Care_Call,B015,Web
INT963410,C01005753,2026-12-17,App_Login,B015,App
INT856503,C01005753,2027-09-16,USSD_Session,B015,Branch
INT918323,C01005753,2027-05-27,App_Login,B015,ATM
INT713945,C01005753,2027-01-08,App_Login,B015,Agent
INT629693,C01005753,2023-11-27,USSD_Session,B015,USSD
INT922830,C01005753,2027-01-13,Customer_Care_Call,B015,App
INT607301,C01005753,2027-07-29,Branch_Visit,B015,Branch
INT504039,C01005753,2025-06-15,Customer_Care_Call,B015,USSD
INT511001,C01005753,2023-10-27,Customer_Care_Call,B015,Web
INT842580,C01005753,2026-12-28,Branch_Visit,B015,ATM
INT585976,C01005753,2027-11-29,USSD_Session,B015,App
INT638499,C01005754,2025-05-05,Branch_Visit,B002,App
INT642171,C01005754,2024-10-20,App_Login,B002,USSD
INT853721,C01005754,2026-04-26,Customer_Care_Call,B002,USSD
INT912279,C01005754,2026-07-07,App_Login,B002,USSD
INT947844,C01005754,2024-01-09,SMS_Received,B002,Web
INT526014,C01005754,2024-01-03,Customer_Care_Call,B002,Web
INT906445,C01005754,2023-11-26,App_Login,B002,ATM
INT897084,C01005754,2022-09-22,USSD_Session,B002,Agent
INT592339,C01005754,2023-05-02,SMS_Received,B002,Web
INT865726,C01005754,2024-07-29,Branch_Visit,B002,USSD
INT618490,C01005754,2025-12-22,SMS_Received,B002,USSD
INT828879,C01005754,2024-08-14,SMS_Received,B002,Agent
INT850659,C01005754,2023-11-10,USSD_Session,B002,App
INT706627,C01005755,2028-05-15,USSD_Session,B004,Branch
INT923815,C01005755,2028-08-01,SMS_Received,B004,USSD
INT691515,C01005755,2028-10-03,Branch_Visit,B004,Agent
INT885503,C01005755,2027-05-01,SMS_Received,B004,App
INT567190,C01005755,2029-11-12,App_Login,B004,Branch
INT577693,C01005755,2027-01-29,App_Login,B004,Agent
INT880907,C01005755,2027-02-24,SMS_Received,B004,USSD
INT731049,C01005755,2026-10-14,App_Login,B004,Branch
INT923475,C01005755,2028-02-05,Branch_Visit,B004,ATM
INT927038,C01005755,2026-03-14,USSD_Session,B004,Agent
INT943983,C01005755,2027-01-29,USSD_Session,B004,Agent
INT800111,C01005756,2027-08-16,Customer_Care_Call,B005,Branch
INT890976,C01005756,2025-07-16,App_Login,B005,USSD
INT924544,C01005756,2027-06-30,USSD_Session,B005,Branch
INT841268,C01005756,2025-10-23,Customer_Care_Call,B005,Branch
INT615526,C01005756,2029-02-16,USSD_Session,B005,Web
INT610886,C01005756,2028-10-29,USSD_Session,B005,App
INT538368,C01005756,2029-02-07,USSD_Session,B005,App
INT980092,C01005756,2027-04-13,App_Login,B005,USSD
INT827397,C01005756,2025-07-27,Customer_Care_Call,B005,Branch
INT922293,C01005756,2027-01-15,Customer_Care_Call,B005,USSD
INT975105,C01005756,2028-12-26,SMS_Received,B005,Web
INT993710,C01005757,2026-04-16,USSD_Session,B005,Branch
INT835324,C01005757,2027-12-20,Customer_Care_Call,B005,ATM
INT909941,C01005757,2029-05-09,USSD_Session,B005,ATM
INT673643,C01005757,2029-08-06,SMS_Received,B005,App
INT803070,C01005757,2028-04-27,Branch_Visit,B005,Web
INT718001,C01005757,2025-09-09,SMS_Received,B005,App
INT539279,C01005757,2028-10-02,Customer_Care_Call,B005,Branch
INT934853,C01005757,2027-11-29,Customer_Care_Call,B005,Web
INT826004,C01005757,2026-10-12,USSD_Session,B005,ATM
INT837535,C01005757,2027-04-22,Customer_Care_Call,B005,USSD
INT852916,C01005757,2025-10-17,Customer_Care_Call,B005,ATM
INT838395,C01005758,2026-04-17,USSD_Session,B020,USSD
INT866846,C01005758,2024-10-08,USSD_Session,B020,Agent
INT892695,C01005758,2025-06-02,USSD_Session,B020,Web
INT843918,C01005758,2025-09-29,USSD_Session,B020,ATM
INT938941,C01005758,2025-04-07,Customer_Care_Call,B020,Branch
INT634502,C01005758,2024-11-11,Customer_Care_Call,B020,App
INT800629,C01005758,2026-06-07,SMS_Received,B020,Web
INT964029,C01005758,2025-07-24,App_Login,B020,App
INT522050,C01005758,2027-03-23,Customer_Care_Call,B020,Branch
INT856020,C01005758,2025-05-10,USSD_Session,B020,Web
INT522100,C01005758,2024-12-22,App_Login,B020,App
INT653848,C01005759,2027-08-03,Customer_Care_Call,B001,USSD
INT939821,C01005759,2027-02-09,Branch_Visit,B001,Agent
INT977807,C01005759,2023-08-22,Customer_Care_Call,B001,App
INT516967,C01005759,2025-07-22,Customer_Care_Call,B001,USSD
INT551415,C01005759,2026-02-26,Customer_Care_Call,B001,USSD
INT518294,C01005759,2027-06-27,SMS_Received,B001,ATM
INT557311,C01005759,2027-02-01,Branch_Visit,B001,Branch
INT812807,C01005759,2026-12-29,Branch_Visit,B001,App
INT902363,C01005759,2026-11-09,USSD_Session,B001,App
INT865116,C01005759,2023-07-31,USSD_Session,B001,Web
INT565947,C01005759,2025-01-07,Branch_Visit,B001,Agent
INT991255,C01005759,2027-08-30,App_Login,B001,USSD
INT541946,C01005759,2025-08-15,Branch_Visit,B001,Web
INT725981,C01005759,2026-02-06,SMS_Received,B001,USSD
